품목명,수집일,외부 일사량,내부온도,내부습도,내부CO2,지습
파프리카,2020/09/02 5:00,1,25,100,379,47
파프리카,2020/09/02 6:00,7,25,100,398,47
파프리카,2020/09/02 7:00,27,26,100,410,47
파프리카,2020/09/02 8:00,57,27,100,404,47
파프리카,2020/09/02 9:00,209,29,98,380,47
파프리카,2020/09/02 10:00,213,33,97,340,48
파프리카,2020/09/02 11:00,275,32,92,274,47
파프리카,2020/09/02 12:00,210,31,94,268,48
파프리카,2020/09/02 13:00,163,33,96,258,47
파프리카,2020/09/02 14:00,111,33,98,248,47
파프리카,2020/09/02 15:00,67,32,98,254,47
파프리카,2020/09/02 16:00,53,30,99,265,47
파프리카,2020/09/02 17:00,23,28,99,288,47
파프리카,2020/09/02 18:00,7,28,100,309,47
파프리카,2020/09/02 19:00,1,27,100,318,47
파프리카,2020/09/02 20:00,1,27,100,320,47
파프리카,2020/09/02 21:00,1,26,100,323,47
파프리카,2020/09/02 22:00,1,26,100,316,47
파프리카,2020/09/02 23:00,1,26,100,308,47
파프리카,2020/09/03 0:00,2,26,100,302,46
파프리카,2020/09/03 1:00,1,25,100,282,46
파프리카,2020/09/03 2:00,1,25,100,276,46
파프리카,2020/09/03 3:00,1,25,100,288,46
파프리카,2020/09/03 4:00,1,25,100,299,46
파프리카,2020/09/03 5:00,1,25,100,307,47
파프리카,2020/09/03 6:00,31,26,100,306,46
파프리카,2020/09/03 7:00,148,28,98,281,46
파프리카,2020/09/03 8:00,393,31,89,265,47
파프리카,2020/09/03 9:00,613,33,88,264,48
파프리카,2020/09/03 10:00,788,34,88,268,48
파프리카,2020/09/03 11:00,738,34,91,270,48
파프리카,2020/09/03 12:00,381,32,93,267,49
파프리카,2020/09/03 13:00,431,32,93,265,50
파프리카,2020/09/03 14:00,773,34,91,266,50
파프리카,2020/09/03 15:00,421,34,94,267,49
파프리카,2020/09/03 16:00,268,31,96,265,50
파프리카,2020/09/03 17:00,129,30,97,274,48
파프리카,2020/09/03 18:00,19,27,98,288,49
파프리카,2020/09/03 19:00,1,26,99,303,48
파프리카,2020/09/03 20:00,1,25,99,313,48
파프리카,2020/09/03 21:00,1,24,99,317,48
파프리카,2020/09/03 22:00,1,23,99,329,48
파프리카,2020/09/03 23:00,1,22,99,332,48
파프리카,2020/09/04 0:00,1,22,99,329,48
파프리카,2020/09/04 1:00,1,21,99,341,47
파프리카,2020/09/04 2:00,1,20,99,360,47
파프리카,2020/09/04 3:00,1,19,99,373,47
파프리카,2020/09/04 4:00,1,19,99,382,46
파프리카,2020/09/04 5:00,2,19,99,381,46
파프리카,2020/09/04 6:00,40,19,100,386,46
파프리카,2020/09/04 7:00,218,21,96,361,45
파프리카,2020/09/04 8:00,435,26,91,338,47
파프리카,2020/09/04 9:00,632,29,89,302,49
파프리카,2020/09/04 10:00,786,32,89,287,50
파프리카,2020/09/04 11:00,874,33,92,286,50
파프리카,2020/09/04 12:00,918,33,94,284,50
파프리카,2020/09/04 13:00,850,33,94,279,50
파프리카,2020/09/04 14:00,742,34,94,276,50
파프리카,2020/09/04 15:00,633,35,95,273,50
파프리카,2020/09/04 16:00,397,34,94,274,50
파프리카,2020/09/04 17:00,145,31,94,277,50
파프리카,2020/09/04 18:00,21,28,96,296,49
파프리카,2020/09/04 19:00,1,25,96,337,49
파프리카,2020/09/04 20:00,1,24,97,349,48
파프리카,2020/09/04 21:00,1,23,98,353,48
파프리카,2020/09/04 22:00,2,22,99,359,48
파프리카,2020/09/04 23:00,2,22,98,371,48
파프리카,2020/09/05 0:00,1,21,99,375,48
파프리카,2020/09/05 1:00,1,20,99,388,48
파프리카,2020/09/05 2:00,1,20,99,402,47
파프리카,2020/09/05 3:00,1,20,100,403,47
파프리카,2020/09/05 4:00,1,20,100,389,47
파프리카,2020/09/05 5:00,1,20,100,388,47
파프리카,2020/09/05 6:00,17,20,100,386,47
파프리카,2020/09/05 7:00,53,22,99,375,47
파프리카,2020/09/05 8:00,84,22,98,352,47
파프리카,2020/09/05 9:00,72,22,98,349,47
파프리카,2020/09/05 10:00,95,24,99,340,47
파프리카,2020/09/05 11:00,98,25,99,329,47
파프리카,2020/09/05 12:00,143,26,99,305,48
파프리카,2020/09/05 13:00,117,26,98,279,48
파프리카,2020/09/05 14:00,90,26,99,268,48
파프리카,2020/09/05 15:00,56,25,99,265,48
파프리카,2020/09/05 16:00,23,24,99,275,48
파프리카,2020/09/05 17:00,13,23,100,288,48
파프리카,2020/09/05 18:00,3,22,100,315,48
파프리카,2020/09/05 19:00,1,22,100,333,47
파프리카,2020/09/05 20:00,1,21,100,343,47
파프리카,2020/09/05 21:00,1,21,100,354,47
파프리카,2020/09/05 22:00,1,21,100,367,47
파프리카,2020/09/05 23:00,1,21,100,378,47
파프리카,2020/09/06 0:00,1,21,100,389,47
파프리카,2020/09/06 1:00,1,21,100,397,46
파프리카,2020/09/06 2:00,1,21,100,404,47
파프리카,2020/09/06 3:00,1,20,99,323,47
파프리카,2020/09/06 4:00,1,20,100,323,47
파프리카,2020/09/06 5:00,1,20,100,326,46
파프리카,2020/09/06 6:00,25,20,100,330,46
파프리카,2020/09/06 7:00,54,20,99,324,46
파프리카,2020/09/06 8:00,162,22,97,321,46
파프리카,2020/09/06 9:00,152,23,95,315,47
파프리카,2020/09/06 10:00,163,23,96,312,46
파프리카,2020/09/06 11:00,158,24,96,307,46
파프리카,2020/09/06 12:00,136,23,95,302,47
파프리카,2020/09/06 13:00,178,23,95,296,46
파프리카,2020/09/06 14:00,96,23,96,294,46
파프리카,2020/09/06 15:00,80,24,97,294,46
파프리카,2020/09/06 16:00,63,25,98,289,46
파프리카,2020/09/06 17:00,20,24,99,290,46
파프리카,2020/09/06 18:00,9,23,100,301,46
파프리카,2020/09/06 19:00,1,23,100,315,46
파프리카,2020/09/06 20:00,1,22,100,326,46
파프리카,2020/09/06 21:00,1,22,100,335,46
파프리카,2020/09/06 22:00,1,22,100,343,46
파프리카,2020/09/06 23:00,1,23,100,347,46
파프리카,2020/09/07 0:00,1,22,100,350,46
파프리카,2020/09/07 1:00,1,22,100,353,46
파프리카,2020/09/07 2:00,2,22,100,356,46
파프리카,2020/09/07 3:00,1,22,100,360,46
파프리카,2020/09/07 4:00,1,22,100,366,46
파프리카,2020/09/07 5:00,1,22,100,368,46
파프리카,2020/09/07 6:00,2,22,100,372,46
파프리카,2020/09/07 7:00,6,23,100,371,46
파프리카,2020/09/07 8:00,42,23,100,366,46
파프리카,2020/09/07 9:00,122,25,99,340,46
파프리카,2020/09/07 10:00,204,27,98,288,46
파프리카,2020/09/07 11:00,241,27,94,272,46
파프리카,2020/09/07 12:00,212,28,94,262,46
파프리카,2020/09/07 13:00,159,27,98,257,46
파프리카,2020/09/07 14:00,382,28,93,256,46
파프리카,2020/09/07 15:00,224,27,93,276,46
파프리카,2020/09/07 16:00,246,27,94,275,46
파프리카,2020/09/07 17:00,84,27,95,278,46
파프리카,2020/09/07 18:00,16,25,97,294,45
파프리카,2020/09/07 19:00,1,24,98,303,45
파프리카,2020/09/07 20:00,1,23,98,308,45
파프리카,2020/09/07 21:00,1,22,98,311,44
파프리카,2020/09/07 22:00,1,22,99,309,44
파프리카,2020/09/07 23:00,1,22,99,305,44
파프리카,2020/09/08 0:00,1,22,99,306,45
파프리카,2020/09/08 1:00,1,21,99,305,44
파프리카,2020/09/08 2:00,1,21,100,308,44
파프리카,2020/09/08 3:00,2,21,100,311,44
파프리카,2020/09/08 4:00,1,21,100,312,44
파프리카,2020/09/08 5:00,1,21,100,311,44
파프리카,2020/09/08 6:00,24,22,99,308,44
파프리카,2020/09/08 7:00,128,23,97,299,44
파프리카,2020/09/08 8:00,382,27,93,286,44
파프리카,2020/09/08 9:00,576,30,90,277,45
파프리카,2020/09/08 10:00,713,32,88,277,45
파프리카,2020/09/08 11:00,775,33,89,275,46
파프리카,2020/09/08 12:00,654,33,91,273,47
파프리카,2020/09/08 13:00,645,33,92,273,47
파프리카,2020/09/08 14:00,429,32,95,273,47
파프리카,2020/09/08 15:00,482,32,96,273,47
파프리카,2020/09/08 16:00,272,31,95,276,47
파프리카,2020/09/08 17:00,110,28,96,287,47
파프리카,2020/09/08 18:00,32,27,98,303,47
파프리카,2020/09/08 19:00,1,26,98,322,47
파프리카,2020/09/08 20:00,1,25,99,331,46
파프리카,2020/09/08 21:00,1,24,99,338,46
파프리카,2020/09/08 22:00,1,24,99,342,46
파프리카,2020/09/08 23:00,2,23,100,346,46
파프리카,2020/09/09 0:00,1,23,100,347,46
파프리카,2020/09/09 1:00,1,23,100,354,45
파프리카,2020/09/09 2:00,2,23,100,351,45
파프리카,2020/09/09 3:00,2,23,100,356,45
파프리카,2020/09/09 4:00,1,23,100,365,45
파프리카,2020/09/09 5:00,1,22,100,368,45
파프리카,2020/09/09 6:00,21,22,100,365,45
파프리카,2020/09/09 7:00,133,23,98,355,46
파프리카,2020/09/09 8:00,219,26,95,344,45
파프리카,2020/09/09 9:00,486,26,89,299,46
파프리카,2020/09/09 10:00,388,26,92,293,48
파프리카,2020/09/09 11:00,579,30,91,288,50
파프리카,2020/09/09 12:00,742,32,91,283,51
파프리카,2020/09/09 13:00,727,31,94,276,51
파프리카,2020/09/09 14:00,627,34,93,274,52
파프리카,2020/09/09 15:00,461,32,95,273,52
파프리카,2020/09/09 16:00,250,31,94,283,52
파프리카,2020/09/09 17:00,97,29,96,287,52
파프리카,2020/09/09 18:00,36,27,97,294,52
파프리카,2020/09/09 19:00,1,25,98,316,51
파프리카,2020/09/09 20:00,1,24,98,332,51
파프리카,2020/09/09 21:00,1,23,99,339,50
파프리카,2020/09/09 22:00,1,23,100,341,51
파프리카,2020/09/09 23:00,2,23,100,338,50
파프리카,2020/09/10 0:00,1,22,100,332,51
파프리카,2020/09/10 1:00,1,22,100,336,50
파프리카,2020/09/10 2:00,2,22,100,334,50
파프리카,2020/09/10 3:00,1,22,100,351,50
파프리카,2020/09/10 4:00,2,22,100,369,50
파프리카,2020/09/10 5:00,2,22,100,385,50
파프리카,2020/09/10 6:00,20,22,100,393,50
파프리카,2020/09/10 7:00,134,22,99,337,50
파프리카,2020/09/10 8:00,365,26,93,316,50
파프리카,2020/09/10 9:00,481,28,91,300,51
파프리카,2020/09/10 10:00,464,29,92,302,52
파프리카,2020/09/10 11:00,590,30,91,305,52
파프리카,2020/09/10 12:00,696,32,91,290,52
파프리카,2020/09/10 13:00,720,33,94,285,53
파프리카,2020/09/10 14:00,217,30,96,278,53
파프리카,2020/09/10 15:00,383,31,96,278,53
파프리카,2020/09/10 16:00,149,30,98,281,52
파프리카,2020/09/10 17:00,123,30,97,282,52
파프리카,2020/09/10 18:00,15,27,97,307,52
파프리카,2020/09/10 19:00,,24,96,346,51
파프리카,2020/09/10 20:00,1,24,97,365,51
파프리카,2020/09/10 21:00,1,23,99,371,51
파프리카,2020/09/10 22:00,1,23,99,378,51
파프리카,2020/09/10 23:00,1,22,100,381,51
파프리카,2020/09/11 0:00,1,22,100,369,50
파프리카,2020/09/11 1:00,1,22,100,351,51
파프리카,2020/09/11 2:00,1,22,100,362,50
파프리카,2020/09/11 3:00,1,21,100,355,50
파프리카,2020/09/11 4:00,2,21,100,371,51
파프리카,2020/09/11 5:00,1,21,100,371,50
파프리카,2020/09/11 6:00,3,21,100,371,50
파프리카,2020/09/11 7:00,62,22,99,363,50
파프리카,2020/09/11 8:00,84,22,99,363,50
파프리카,2020/09/11 9:00,141,23,97,358,52
파프리카,2020/09/11 10:00,242,25,95,351,52
파프리카,2020/09/11 11:00,437,26,92,323,52
파프리카,2020/09/11 12:00,712,29,90,309,53
파프리카,2020/09/11 13:00,626,30,90,303,53
파프리카,2020/09/11 14:00,400,30,94,294,53
파프리카,2020/09/11 15:00,92,28,97,323,52
파프리카,2020/09/11 16:00,51,27,98,390,53
파프리카,2020/09/11 17:00,46,27,100,405,53
파프리카,2020/09/11 18:00,8,24,97,376,52
파프리카,2020/09/11 19:00,2,23,97,321,52
파프리카,2020/09/11 20:00,2,23,98,336,52
파프리카,2020/09/11 21:00,1,23,98,343,51
파프리카,2020/09/11 22:00,2,22,99,363,51
파프리카,2020/09/11 23:00,1,22,99,382,51
파프리카,2020/09/12 0:00,1,22,99,398,51
파프리카,2020/09/12 1:00,1,22,99,415,51
파프리카,2020/09/12 2:00,1,22,99,429,51
파프리카,2020/09/12 3:00,1,22,99,439,51
파프리카,2020/09/12 4:00,1,22,100,447,51
파프리카,2020/09/12 5:00,1,21,98,383,52
파프리카,2020/09/12 6:00,15,21,97,327,51
파프리카,2020/09/12 7:00,119,21,96,330,51
파프리카,2020/09/12 8:00,195,23,90,327,51
파프리카,2020/09/12 9:00,309,23,86,324,51
파프리카,2020/09/12 10:00,324,24,84,318,51
파프리카,2020/09/12 11:00,448,25,81,312,51
파프리카,2020/09/12 12:00,372,25,81,307,51
파프리카,2020/09/12 13:00,247,26,82,309,52
파프리카,2020/09/12 14:00,110,24,87,324,52
파프리카,2020/09/12 15:00,140,26,90,352,52
파프리카,2020/09/12 16:00,55,26,93,367,52
파프리카,2020/09/12 17:00,24,26,97,377,52
파프리카,2020/09/12 18:00,7,24,94,348,51
파프리카,2020/09/12 19:00,1,22,92,310,51
파프리카,2020/09/12 20:00,1,22,94,317,51
파프리카,2020/09/12 21:00,1,22,95,317,51
파프리카,2020/09/12 22:00,1,21,97,332,51
파프리카,2020/09/12 23:00,1,21,97,343,51
파프리카,2020/09/13 0:00,2,20,97,340,51
파프리카,2020/09/13 1:00,2,20,97,338,50
파프리카,2020/09/13 2:00,1,19,97,338,50
파프리카,2020/09/13 3:00,1,19,98,352,50
파프리카,2020/09/13 4:00,2,19,98,360,50
파프리카,2020/09/13 5:00,1,19,99,366,50
파프리카,2020/09/13 6:00,14,19,99,366,49
파프리카,2020/09/13 7:00,62,20,97,352,50
파프리카,2020/09/13 8:00,227,21,91,339,50
파프리카,2020/09/13 9:00,391,24,83,325,51
파프리카,2020/09/13 10:00,659,27,76,313,52
파프리카,2020/09/13 11:00,589,28,73,301,53
파프리카,2020/09/13 12:00,331,27,77,310,53
파프리카,2020/09/13 13:00,226,26,80,328,53
파프리카,2020/09/13 14:00,174,26,84,322,53
파프리카,2020/09/13 15:00,249,27,87,334,53
파프리카,2020/09/13 16:00,255,28,84,331,52
파프리카,2020/09/13 17:00,72,26,90,370,53
파프리카,2020/09/13 18:00,15,23,91,334,52
파프리카,2020/09/13 19:00,2,22,94,322,52
파프리카,2020/09/13 20:00,1,22,96,336,52
파프리카,2020/09/13 21:00,1,22,97,345,52
파프리카,2020/09/13 22:00,1,21,98,351,51
파프리카,2020/09/13 23:00,1,21,96,337,52
파프리카,2020/09/14 0:00,1,21,96,331,52
파프리카,2020/09/14 1:00,2,20,97,346,51
파프리카,2020/09/14 2:00,1,20,97,351,51
파프리카,2020/09/14 3:00,1,19,98,368,51
파프리카,2020/09/14 4:00,1,19,98,378,52
파프리카,2020/09/14 5:00,1,19,98,375,51
파프리카,2020/09/14 6:00,23,18,98,388,50
파프리카,2020/09/14 7:00,111,20,97,371,50
파프리카,2020/09/14 8:00,316,23,89,334,51
파프리카,2020/09/14 9:00,567,27,77,323,52
파프리카,2020/09/14 10:00,706,28,75,316,53
파프리카,2020/09/14 11:00,761,30,71,300,53
파프리카,2020/09/14 12:00,825,30,69,290,52
파프리카,2020/09/14 13:00,825,32,68,292,52
파프리카,2020/09/14 14:00,634,31,67,293,52
파프리카,2020/09/14 15:00,538,32,70,309,51
파프리카,2020/09/14 16:00,363,31,72,307,51
파프리카,2020/09/14 17:00,111,29,77,328,50
파프리카,2020/09/14 18:00,23,26,86,316,50
파프리카,2020/09/14 19:00,2,24,91,346,49
파프리카,2020/09/14 20:00,1,23,94,366,49
파프리카,2020/09/14 21:00,,22,96,382,49
파프리카,2020/09/14 22:00,1,22,97,399,49
파프리카,2020/09/14 23:00,2,21,97,403,48
파프리카,2020/09/15 0:00,1,21,97,392,48
파프리카,2020/09/15 1:00,1,20,98,393,48
파프리카,2020/09/15 2:00,1,20,98,352,48
파프리카,2020/09/15 3:00,1,20,98,358,48
파프리카,2020/09/15 4:00,1,20,99,363,48
파프리카,2020/09/15 5:00,1,20,99,375,47
파프리카,2020/09/15 6:00,19,20,99,391,48
파프리카,2020/09/15 7:00,141,21,96,364,47
파프리카,2020/09/15 8:00,375,23,88,343,47
파프리카,2020/09/15 9:00,590,28,78,335,49
파프리카,2020/09/15 10:00,740,30,72,315,50
파프리카,2020/09/15 11:00,834,32,68,300,51
파프리카,2020/09/15 12:00,907,34,67,295,53
파프리카,2020/09/15 13:00,637,32,69,304,54
파프리카,2020/09/15 14:00,329,30,76,312,53
파프리카,2020/09/15 15:00,83,28,82,330,53
파프리카,2020/09/15 16:00,197,28,83,326,53
파프리카,2020/09/15 17:00,129,28,84,337,53
파프리카,2020/09/15 18:00,12,25,87,311,52
파프리카,2020/09/15 19:00,2,24,93,337,51
파프리카,2020/09/15 20:00,1,24,96,359,52
파프리카,2020/09/15 21:00,1,23,97,377,52
파프리카,2020/09/15 22:00,2,23,98,394,52
파프리카,2020/09/15 23:00,1,22,97,359,51
파프리카,2020/09/16 0:00,1,22,97,348,51
파프리카,2020/09/16 1:00,1,22,97,355,51
파프리카,2020/09/16 2:00,1,21,98,371,51
파프리카,2020/09/16 3:00,1,21,98,381,50
파프리카,2020/09/16 4:00,1,21,98,368,51
파프리카,2020/09/16 5:00,2,21,98,353,50
파프리카,2020/09/16 6:00,14,21,99,363,51
파프리카,2020/09/16 7:00,67,21,97,350,50
파프리카,2020/09/16 8:00,179,22,91,327,50
파프리카,2020/09/16 9:00,182,22,89,331,52
파프리카,2020/09/16 10:00,298,23,89,324,53
파프리카,2020/09/16 11:00,209,24,87,329,54
파프리카,2020/09/16 12:00,390,26,85,324,54
파프리카,2020/09/16 13:00,233,26,88,325,54
파프리카,2020/09/16 14:00,118,25,91,336,54
파프리카,2020/09/16 15:00,100,25,92,326,54
파프리카,2020/09/16 16:00,80,25,92,336,54
파프리카,2020/09/16 17:00,33,25,94,390,54
파프리카,2020/09/16 18:00,6,24,94,335,54
파프리카,2020/09/16 19:00,1,24,97,347,53
파프리카,2020/09/16 20:00,2,23,98,336,53
파프리카,2020/09/16 21:00,1,23,98,345,53
파프리카,2020/09/16 22:00,2,23,99,356,53
파프리카,2020/09/16 23:00,2,23,99,353,53
파프리카,2020/09/17 0:00,2,22,99,359,53
파프리카,2020/09/17 1:00,1,22,98,332,53
파프리카,2020/09/17 2:00,1,22,97,320,53
파프리카,2020/09/17 3:00,1,22,98,325,53
파프리카,2020/09/17 4:00,1,22,98,341,53
파프리카,2020/09/17 5:00,1,22,98,333,53
파프리카,2020/09/17 6:00,10,22,98,357,53
파프리카,2020/09/17 7:00,61,22,98,358,53
파프리카,2020/09/17 8:00,55,23,96,335,53
파프리카,2020/09/17 9:00,142,24,96,342,54
파프리카,2020/09/17 10:00,151,26,95,342,55
파프리카,2020/09/17 11:00,305,29,92,346,54
파프리카,2020/09/17 12:00,216,28,89,324,54
파프리카,2020/09/17 13:00,101,27,94,366,54
파프리카,2020/09/17 14:00,176,27,95,353,55
파프리카,2020/09/17 15:00,124,28,94,352,54
파프리카,2020/09/17 16:00,103,27,95,366,54
파프리카,2020/09/17 17:00,24,25,95,416,54
파프리카,2020/09/17 18:00,6,24,97,474,54
파프리카,2020/09/17 19:00,2,23,97,465,54
파프리카,2020/09/17 20:00,1,22,98,433,53
파프리카,2020/09/17 21:00,2,22,99,457,53
파프리카,2020/09/17 22:00,1,21,99,478,53
파프리카,2020/09/17 23:00,1,21,99,494,53
파프리카,2020/09/18 0:00,1,21,99,509,52
파프리카,2020/09/18 1:00,1,21,99,475,53
파프리카,2020/09/18 2:00,1,20,98,356,52
파프리카,2020/09/18 3:00,2,20,99,347,52
파프리카,2020/09/18 4:00,2,20,99,361,52
파프리카,2020/09/18 5:00,1,20,99,364,52
파프리카,2020/09/18 6:00,14,20,100,379,52
파프리카,2020/09/18 7:00,52,21,99,378,52
파프리카,2020/09/18 8:00,99,21,97,341,52
파프리카,2020/09/18 9:00,228,23,94,327,52
파프리카,2020/09/18 10:00,257,25,91,385,52
파프리카,2020/09/18 11:00,427,25,79,332,53
파프리카,2020/09/18 12:00,372,25,77,322,54
파프리카,2020/09/18 13:00,411,25,76,317,54
파프리카,2020/09/18 14:00,535,27,76,316,53
파프리카,2020/09/18 15:00,442,29,73,317,53
파프리카,2020/09/18 16:00,172,27,82,344,54
파프리카,2020/09/18 17:00,71,26,89,349,53
파프리카,2020/09/18 18:00,13,23,88,332,53
파프리카,2020/09/18 19:00,1,21,92,359,52
파프리카,2020/09/18 20:00,1,20,94,365,53
파프리카,2020/09/18 21:00,1,20,96,377,52
파프리카,2020/09/18 22:00,2,19,95,399,52
파프리카,2020/09/18 23:00,2,18,95,413,52
파프리카,2020/09/19 0:00,1,17,95,421,51
파프리카,2020/09/19 1:00,1,16,94,421,51
파프리카,2020/09/19 2:00,1,15,95,427,50
파프리카,2020/09/19 3:00,1,16,98,422,50
파프리카,2020/09/19 4:00,1,17,99,398,50
파프리카,2020/09/19 5:00,1,17,99,381,50
파프리카,2020/09/19 6:00,16,17,99,369,50
파프리카,2020/09/19 7:00,136,18,97,350,50
파프리카,2020/09/19 8:00,416,21,88,338,51
파프리카,2020/09/19 9:00,602,24,79,329,53
파프리카,2020/09/19 10:00,698,26,76,323,54
파프리카,2020/09/19 11:00,815,29,72,315,54
파프리카,2020/09/19 12:00,749,30,68,297,54
파프리카,2020/09/19 13:00,786,31,67,290,52
파프리카,2020/09/19 14:00,611,32,69,279,52
파프리카,2020/09/19 15:00,338,30,73,295,51
파프리카,2020/09/19 16:00,223,29,79,324,51
파프리카,2020/09/19 17:00,115,28,85,344,51
파프리카,2020/09/19 18:00,24,25,85,334,50
파프리카,2020/09/19 19:00,1,22,91,369,50
파프리카,2020/09/19 20:00,1,21,92,391,50
파프리카,2020/09/19 21:00,2,20,94,399,49
파프리카,2020/09/19 22:00,1,19,95,413,49
파프리카,2020/09/19 23:00,1,18,95,404,48
파프리카,2020/09/20 0:00,1,17,96,403,48
파프리카,2020/09/20 1:00,2,16,96,421,48
파프리카,2020/09/20 2:00,1,16,97,426,47
파프리카,2020/09/20 3:00,1,15,97,425,48
파프리카,2020/09/20 4:00,1,14,97,432,47
파프리카,2020/09/20 5:00,1,14,97,448,47
파프리카,2020/09/20 6:00,20,15,98,465,47
파프리카,2020/09/20 7:00,174,17,96,423,47
파프리카,2020/09/20 8:00,417,20,87,360,48
파프리카,2020/09/20 9:00,617,25,72,340,49
파프리카,2020/09/20 10:00,759,26,67,316,51
파프리카,2020/09/20 11:00,844,28,68,309,52
파프리카,2020/09/20 12:00,869,29,71,304,53
파프리카,2020/09/20 13:00,825,31,72,300,52
파프리카,2020/09/20 14:00,719,31,73,303,51
파프리카,2020/09/20 15:00,557,30,74,302,51
파프리카,2020/09/20 16:00,354,30,77,317,50
파프리카,2020/09/20 17:00,119,28,78,327,49
파프리카,2020/09/20 18:00,10,24,81,321,49
파프리카,2020/09/20 19:00,1,20,86,358,48
파프리카,2020/09/20 20:00,1,19,89,384,47
파프리카,2020/09/20 21:00,1,17,92,407,47
파프리카,2020/09/20 22:00,1,17,94,422,47
파프리카,2020/09/20 23:00,1,16,96,427,46
파프리카,2020/09/21 0:00,1,15,96,424,45
파프리카,2020/09/21 1:00,2,15,97,424,45
파프리카,2020/09/21 2:00,1,14,97,440,45
파프리카,2020/09/21 3:00,1,14,97,456,45
파프리카,2020/09/21 4:00,1,13,98,469,44
파프리카,2020/09/21 5:00,1,13,97,479,44
